class_name,source,observation_id,photo_id,license,url,sha256,split
badger,inaturalist,311356367,562042023,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/562042023/large.jpg,d888c64a2e1cf8be07a70bc43d61b4c6d67ecab229a46ede853ad9572a0cc42c,val
badger,inaturalist,311356367,562042036,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/562042036/large.jpg,7727b209421d96c7d4b38ff925061a71f3aec2b2fd17d93ac50081b172ec0bfe,val
badger,inaturalist,311356367,562042046,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/562042046/large.jpg,6c3fe7e4639e1aab8bd7dc7fd8dee0bb50213be28f2c9daaf918fbd9a933d29c,val
badger,inaturalist,308526847,556621481,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/556621481/large.jpg,27b68ec0466dcd9b239286e432ab8bf9f69cf6cf203a81bc9ef5535f469b211d,test
badger,inaturalist,308526847,556621516,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/556621516/large.jpg,06216fc1422aeefed1f56f187ebf30ec1cd83f35ae78195575b5e066160b508d,test
badger,inaturalist,255529287,457934608,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/457934608/large.png,dc1c629027c0829bea7964f578ae34b639d79a96ca0dbbe392504996a1a50284,train
badger,inaturalist,309265545,558053991,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/558053991/large.jpg,f87eba6c04b7bc5f89514b13a7c3cd1e5eaf332188aca1cdfa9e4704693f7044,train
badger,inaturalist,268769079,483151281,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/483151281/large.jpg,539e2c68aff40126ec8cfd20043fe00660b70e88a1c5ed40855e5fa056ad045a,train
badger,inaturalist,264939197,475803517,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/475803517/large.jpeg,f816b114bb49f0ccc24ee5328c83862cfd925f52883775c8f3124d67caabe40d,train
badger,inaturalist,258741206,464302794,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/464302794/large.jpg,5880e45a85e848aff83d2fe43c2b2b6b9af3d75e524fb612934baec9976c4a33,test
badger,inaturalist,304553024,549021740,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/549021740/large.jpg,52948a5179e7d586462c1ac5e04cdd09de1a94a5f5d7475366785e40fc512332,train
badger,inaturalist,304553024,549021695,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/549021695/large.jpg,106460dc4b56aca57b331c26a1230749d836749d59ea5fa8c1f4a2461581a6af,train
badger,inaturalist,304553024,549021754,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/549021754/large.jpg,a3748e73ec5e015552ba4dfcf7e6db67355789b2835dda1c527ff2991fd09d6c,train
badger,inaturalist,304553024,549021794,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/549021794/large.jpg,3efa150be29c54f40ddeed55c0f7d9b9d98d865b8359c6b1646bc918c67df029,train
badger,inaturalist,304553024,549021797,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/549021797/large.jpg,e243e2fbfb6b4d499a4fa57d12422c156caf906d73db3054f0ce67eea3568406,train
badger,inaturalist,330459368,599239639,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/599239639/large.jpg,929c149d8d71d9c2315a21305e833773333208d25ea072c099875ad92f6e15f5,test
badger,inaturalist,260936309,468687010,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/468687010/large.png,fc7e7851eca5f1955ce58c4e28af004c71df4db33fc7dadd70ccd3cefe9dd2d1,train
badger,inaturalist,251045436,449113721,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/449113721/large.jpeg,9970823f51939054b09dd2550856bfb391a5dd856ded9b6fa0f65b42605872ef,train
badger,inaturalist,339153997,616902566,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616902566/large.jpg,ae08b6ee64b292cc1dcd06ddc7165d69acaea6758965c99974c83add2c89db61,train
badger,inaturalist,301962531,544167925,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/544167925/large.jpg,368919fbdc196d136d6485b85a9cacf8b6e8f2f8eff78d98907f72dad57665ce,val
badger,inaturalist,301962531,544167931,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/544167931/large.jpg,b902c4f91bbff4ae497a7d571bed7f1773f9e627158238ce1a9c82dcbcc2c6e2,val
badger,inaturalist,301962531,544167934,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/544167934/large.jpg,bfaa4b7f29f90fef9e1dbeed771c1f75e95619ad37ef2e3fafc5b8887c770eb3,val
badger,inaturalist,301962531,544167959,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/544167959/large.jpg,5e77f08a7d993b4d2e3013a7029f9829d8d4cff14ef9783443c7f2afcfe8c926,val
badger,inaturalist,301962531,544167969,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/544167969/large.jpg,4c4c9e2d5d0f876e055d4dbd376c36f30db67ac19b1b5ac87411e3adfab9091d,val
badger,inaturalist,301962531,544167971,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/544167971/large.jpg,fa1ac997b21121e9a6a54c7f72124c6549900156f55c34e8063a6dcca0669976,val
badger,inaturalist,303792759,547559592,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/547559592/large.jpg,0f5bff6b82af52e4f61ff50e48272a9177b63ba1e52d81f9bdffe8ca019f710e,test
badger,inaturalist,303792759,547559599,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/547559599/large.jpg,5007c3254971fc092ce515a1d92e41051deca77fde08d9a514e95b9e68e5b4f6,test
badger,inaturalist,303792759,547559601,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/547559601/large.jpg,28af82f7e8cef32faa7e11be36aa10e350ccb6a9194b3920738d41834254586a,test
badger,inaturalist,303792759,547559622,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/547559622/large.jpg,34ff5da7496672d8b48dcc0fae96d2cbc8e5319f13cfd0b4456077a7a0228bb3,test
badger,inaturalist,311351804,562035920,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/562035920/large.jpg,9014fe70fa511c36be6269bfeead6fdb21f5653542b5dbbdc779406bbd5d1fe3,train
badger,inaturalist,311351804,562035922,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/562035922/large.jpg,bfad5e9639ed7a5dd32060c89267ae39634b604580981ab74b2031380343fdd5,train
badger,inaturalist,277878507,498950412,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/498950412/large.jpeg,401985e24a23560b80bf03d3ef5b5cda4375f5a7b79942ed532e10be034e4a67,train
badger,inaturalist,302855875,545828785,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/545828785/large.jpg,092d9088b5afa11d8475d6bed1bb3bc9fac3cfee83c41db390bf389120c9263e,train
badger,inaturalist,336504763,611510655,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/611510655/large.jpg,6d7cea4e01ef341d6b090bc41391536c8a81083a6d34069fe5673f03c960d03e,train
badger,inaturalist,260936321,468687082,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/468687082/large.png,5b01d30ee70afca800dce523f1ff0524ab8e52128247eef951b4c29428fe1a52,train
badger,inaturalist,304671479,549269201,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/549269201/large.jpg,eba58709570f9db658ccf39fb5f375a6a7d5b022020fca96cb9594217cdda04a,train
badger,inaturalist,262360606,471339284,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/471339284/large.jpg,de1877171ff385f490f98a927ad407017028c59ab89ff633f87d93ba203df79d,train
badger,inaturalist,262360606,471339283,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/471339283/large.jpg,33e5298b408b6c34d3c4cec9b11f2891869d366612e3fe2928eb5164457348ee,train
badger,inaturalist,262360606,471339281,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/471339281/large.jpg,595527335e1fa8b19ba44b22d35b87343bfccb2e3ff4e155a1732a93596f609d,train
badger,inaturalist,262360606,471339292,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/471339292/large.jpg,157c778593a160a98971c22486f434299345599c201ed90ed6d2f932ab35a2c6,train
badger,inaturalist,257486178,461911455,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/461911455/large.jpeg,ea4d152edaa2fbe26eccc701f37c37f8b415f44cefbd84569c0e8a1f07404be0,train
badger,inaturalist,298536688,537921173,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/537921173/large.jpg,f006f5ab76bd649987ddb73584ddc3ae212eb989de0bb478057999d3b0cf6e37,train
badger,inaturalist,267605025,480926500,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/480926500/large.jpeg,4b20dd0bd3bb21340e9adccffea0fa680bd969371a7b532cb3448057808a4a1f,train
badger,inaturalist,286880371,515784439,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/515784439/large.jpg,7fbe228a1d88f18a1f3f32d646128f6a8213d578fde72532032224b4094e0df2,train
badger,inaturalist,255999115,458886350,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/458886350/large.jpg,c1e20a3ee95fa002890a1f21fab3bd4b96f3989dce68acfb702bbfa8581672d0,train
badger,inaturalist,255999115,458886356,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/458886356/large.jpg,95ca572880fa9c3cd184913f7ec4d324887b93da88270dbb462e63e9412fab50,train
badger,inaturalist,255999115,458886378,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/458886378/large.jpg,95090af6f08ab7ba50629b4e18cdceafe174fa987f6cbff519f30e28442c3720,train
badger,inaturalist,255999115,458886391,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/458886391/large.jpg,71aa03586f7f805cab15a08add94e6f7ad80e11a3c7af957a5d6cf21ab6be054,train
badger,inaturalist,255999115,458886402,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/458886402/large.jpg,14319f62e0e7d287af5f8bc484e7d5595420af7ebd54c54d61dab877a623be6f,train
badger,inaturalist,255999115,458886416,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/458886416/large.jpg,a0b979c0f80d4c82c5ff3c2756961f26fc6a8f57005c05a25d1d4d8d365fe64c,train
badger,inaturalist,277878529,498950565,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/498950565/large.jpeg,41eedbcde167eb3b2d0c1f4b49fee97fdf44576047b7a8451d5c9a5621be7244,test
badger,inaturalist,282016242,506648815,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/506648815/large.jpg,77c0cf8fead32591df3ca5c89e6e9e9ef40428a1e8e578498c9fe9a3d5ddced4,test
badger,inaturalist,267405766,480544665,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/480544665/large.jpg,c0ecea06f51413905ae224b85e13578ec41595c54ed7b7024628da80e777eb55,train
badger,inaturalist,311351818,562039520,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/562039520/large.jpg,5a221ac6c38945fbe294662bb5edc1776aafb5a6403ebe27d86b2e6100fa6f69,train
badger,inaturalist,311351818,562039533,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/562039533/large.jpg,f69c32037cfdcc8405530ef13100b622a5a7b8b1b2a9e6a887049158bcce94dd,train
badger,inaturalist,259509866,465856438,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/465856438/large.jpg,8d1bc9d557a3f944b82de0278d8d0e75f14387a1113a6a4f948da9b220bc983d,val
badger,inaturalist,259509866,465856448,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/465856448/large.jpg,e597be8de108aabc4c243881de049cbcbec0f120c3b554aa3a9231fc7402a93a,val
badger,inaturalist,261396803,469604764,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/469604764/large.jpeg,d69305507c8ca661937eb0abc28ae464f6cd9d2183724c5849a6bd876c453e94,test
badger,inaturalist,255529303,457934729,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/457934729/large.png,b3c979150ed97923fe017e7854f5ebf99dcd1008cd06452ac087e5a02da8da1b,train
badger,inaturalist,279094557,501158308,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/501158308/large.jpg,979e361c232138352b9f514bc7edd5d3d86ef1ab0638672c38af815b5dfa17e8,train
badger,inaturalist,268615607,482856298,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/482856298/large.jpeg,9ca2aba0f06281cfcb1074cf5a1e0d81848bbf9bad03efddd3ecff544deaaf86,train
badger,inaturalist,308526848,556624445,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/556624445/large.jpg,cc250ff293fd6175ef4cdb9bea19ecc2416b8531f91a40a634253e74e0f38092,train
badger,inaturalist,308526848,556624469,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/556624469/large.jpg,2c0e9d8b2f31b120c92db410137001766bc4319c1e38197abd42e63aeedc6ae6,train
badger,inaturalist,308526848,556624491,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/556624491/large.jpg,c863066836105a20f968339c98fb93e1327cedf7c1b93ce66948c2bb827b5774,train
badger,inaturalist,264033031,474430355,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/474430355/large.jpeg,a6caf16ee4d0c0a2c157387501aebab5e93b9647706e9c0cb78ca519ddebc618,test
badger,inaturalist,267785677,481267300,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/481267300/large.jpg,70fbd8ff21ccfff0f6a2b6f16de7b5f3ac619393111686785e7ef6539bcb243b,train
badger,inaturalist,317300564,573337962,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/573337962/large.jpg,6593ac68ef786c5ac6959c816303b049b5184319c209bba5d5b6ccf8310395dc,train
badger,inaturalist,267810447,481320175,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/481320175/large.jpg,9b7290680fd03e24303ee37dce2ae1f86fc85bb02bb92738d8731135342ffef5,val
badger,inaturalist,339154660,616902823,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616902823/large.jpg,a2aae24825e7bc7360b5eb9e29b2705e4191a45c797b24b5b77f1d1411e70701,test
badger,inaturalist,274948905,494156502,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/494156502/large.jpeg,6470609e6df5d5d3227dabb4336ac71cb5364c5d9d2508b7d950055be33604d1,train
badger,inaturalist,319432835,577420279,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/577420279/large.jpg,13a9edc2bbd01e102e57598754c71c626c5a840fc0684b69b30950378a8f3e71,train
badger,inaturalist,259517449,465872716,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/465872716/large.jpg,7ecbc7225b023d360744b2f43c1bb65f17738bd9428fa14e63e0749b68381c31,train
badger,inaturalist,277878470,498949992,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/498949992/large.jpeg,71da36db2bff7d5670d6ab2a03987a91e7a54a201bb1989e1d6777fc9714dccf,train
badger,inaturalist,339154794,616902854,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616902854/large.jpg,381b7af110365ceb0e685616156a05356e43ead09d4764b00facb9f4399732f2,val
badger,inaturalist,264562318,475064390,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/475064390/large.png,4150bca6e1e35f295a11ae55a1babea53732d457fe3013854338253cd4b1e920,test
badger,inaturalist,321846572,582117876,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/582117876/large.jpg,1194b787eaf4fb7a71163b951dfb003f47ba536f4e89ab95252707a9f2c1f26b,train
badger,inaturalist,270592888,486655777,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/486655777/large.jpg,e4bfac676bc1f16032d67255bdba9dbc5a97f513d89519a77c6b25422d995b12,train
badger,inaturalist,299715955,539970506,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/539970506/large.jpg,5a69b8ba52f4149d62d44b076bc97684364e6856aa9317b20b78d8a1a6f92146,train
badger,inaturalist,339153818,616902393,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616902393/large.jpg,b74164f2720a5ab7865451cb504e4477894c9536b6fcd78fe315bff9b5a1f705,train
badger,inaturalist,339153820,616902400,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616902400/large.jpg,efb11305d1929a8dbc4541663fb07d20a76437b59235d9e7f600009d2de8438d,val
badger,inaturalist,291429838,527577202,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/527577202/large.jpg,74ca4f4bef9b84fa09a1f9d55c0e13128f18b1795da832d49635500b02cb2259,test
badger,inaturalist,291429838,527577306,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/527577306/large.jpg,d854ad08ae02748b9d9c37856b927096f9d8b9d8f634233f27f9e61f04ff17fb,test
badger,inaturalist,305649927,551116228,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/551116228/large.jpg,526261c2249659dc88054299053d248f40d79fa3bb5fa28373045a7ae1d82d0a,train
badger,inaturalist,305649927,551116242,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/551116242/large.jpg,37d30d9a2906d1d059ec5adbc741201a6f49d566268b2a0870b591451034b206,train
badger,inaturalist,305649927,551116258,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/551116258/large.jpg,9acdfdcec67f3ca7d4db240f13af57e5110452f498b0e591ded141ad6ef1a0dc,train
badger,inaturalist,326037076,590417057,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/590417057/large.jpg,de276459d6b60b272bce45f2bd501a0075fa4e1fa45b8d00585dcf5053cd830b,train
badger,inaturalist,251141819,449311938,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/449311938/large.jpeg,940179730f0bdb46761f7ff243704b49d6c16269ef3054c307aa7b91a08bddb3,val
badger,inaturalist,339154505,616902796,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616902796/large.jpg,242fcaec4fb07b0d3c48076e921a9e4075af192047e74f4078b75dc7cfdd4c6b,train
badger,inaturalist,314347269,567766793,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/567766793/large.jpg,050eecff6d294fdd82713f5eceb9fed4046fbc6e21d9e73c2934673d823b04d2,train
badger,inaturalist,320720609,579919019,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/579919019/large.jpg,45a684d2803a8efb9ef1188366e77d0a6f7d1246f0b4e4b8fc0eb63a11f36708,train
badger,inaturalist,290137468,521910476,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/521910476/large.jpg,b1b48ee1e97b2e8b01d99da55c5efbf25c3aecdef94d2c33a2c3f2dc76841143,train
badger,inaturalist,339154680,616902834,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616902834/large.jpg,0d662201d9199113ae395d21bddad76730a94235a49a53388d9c05953b4b5a9b,val
badger,inaturalist,298580068,537838859,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/537838859/large.jpg,f077ac2bf6af8d1ba3f2bbdd9d97625922d6f33943ecf0c37f0dab04a6f6909f,test
badger,inaturalist,298580068,537838872,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/537838872/large.jpg,9d28951d927ce8390e562b39abc679d8f496bd8e82fd1f430d2c5c47e90fe379,test
badger,inaturalist,295984190,532902143,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/532902143/large.jpg,0eb5535eb41f78e63767182c5bd343ed6f3fea244c7e16b33d84838768a882ed,train
badger,inaturalist,336476499,611455756,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/611455756/large.jpg,4a4cea6551463f9451a2a5329d8315809c0a58ba236af9c3fa8b67120eaa150b,train
badger,inaturalist,251089977,449200579,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/449200579/large.png,33b442df9ca47701dbaef759a24feea5bd4ead59145160fac0a429efe1f568ff,train
badger,inaturalist,294669005,530400729,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/530400729/large.jpg,7b91611d6a9223443d72e31cd3f2d5d8d2e4b3a01df9d10d4010df3b25158149,train
badger,inaturalist,294669005,530400817,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/530400817/large.jpg,b5ee6d840a99a4432273753cfaf1790bd873b0ce602471596c6f2560cc9053e0,train
badger,inaturalist,294669005,530400871,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/530400871/large.jpg,09c9d495ccc0b25f3c57d5346501f5ee6c9c263b8cac8ed35c392dfad94c5a40,train
badger,inaturalist,282000094,506618924,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/506618924/large.jpg,76f83c4295a005dda2f90da99c3ef267ccf0cab7f87c76d06a2bd853fe87687f,val
badger,inaturalist,339154469,616902781,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616902781/large.jpg,443ab9779a0a22d8864f76a0b25d3542720e5166b11891f10d1673f9a901f9c5,train
badger,inaturalist,338893911,616382110,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616382110/large.jpg,51d18ea200a726bd7a570b47c02c54c47f34e28c71dfcf3cd761f25184895b36,train
badger,inaturalist,298866697,538393337,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/538393337/large.jpg,744da838799cd6119de5b32d0e56eb43a27035d95626d63700c4925008504b8f,val
badger,inaturalist,298866697,538393352,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/538393352/large.jpg,a2312784a637c91c3b029e4b4fcbeeaf216a79ec22595408638eb9f1cf01fa82,val
badger,inaturalist,263188598,472770116,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/472770116/large.jpeg,0435930e2da39b9f142a282003334f79a0f19b3edc2aaee205447915dce340a0,test
badger,inaturalist,303792790,547576206,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/547576206/large.jpg,378174520486d2bf98db68fbba35b7af5d11f47d62f0130479a2d9da7a69d85f,train
badger,inaturalist,303792790,547576238,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/547576238/large.jpg,230baa0992c2a9035ec04bb8d3a47128147765b35009a84821b4cf3c62d8a900,train
badger,inaturalist,303792790,547576249,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/547576249/large.jpg,419c470cc9dc05dd1a2b0fc50405bc803c8e7fcbc08c0a9c8c26bf63cee8abf1,train
badger,inaturalist,303792790,547576264,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/547576264/large.jpg,4b2806fc1d0a7f9b42ccb7b42f394ecdae360c6b727b54e2079202d1b8422a55,train
badger,inaturalist,308526839,556614192,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/556614192/large.jpg,eb8f7a4b00a428fd1fbb96daef2918cba89f0b876844b9b96237c018527aa967,test
badger,inaturalist,308526839,556614333,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/556614333/large.jpg,7fac344a3a1ecfda627738b74142af205339ffaee0f57cb15d041856ee194659,test
badger,inaturalist,308526839,556614447,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/556614447/large.jpg,617738b9b0e394bbc93d7f41d9126b2123a85bf2597851f032cfc570de6c8614,test
badger,inaturalist,308526839,556614684,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/556614684/large.jpg,588f7addabeb75d9ceb97143fe61e617f17abec44bf983dbb84300947010b3ee,test
badger,inaturalist,266093339,478062707,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/478062707/large.jpeg,150cb9a2afb1b65789ff2b25705de3dbd7672e2358a2427bfa483a21ee35b2a4,train
badger,inaturalist,266093339,478062721,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/478062721/large.jpeg,031268cdececbfb9ce33cc772a07f79bcf2e74e69f5bbdac4b3771ff9b7d5da3,train
badger,inaturalist,266093339,478062736,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/478062736/large.jpeg,2ef51e384c4d3e59930531a7ab1612e74b211c83299e3d00bec9ae3e1f17ec4e,train
badger,inaturalist,339154020,616902608,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616902608/large.jpg,8c654755214ee1ef4b98a4dc150c622dbf88108d6006c93d4a31e1392ccd0a3e,train
badger,inaturalist,274482616,493450475,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/493450475/large.jpg,1a763ff84f1a9c3b9df7fa1c065e51968a47ac790bd8d3598cfac82625df93f3,val
badger,inaturalist,274482616,493450501,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/493450501/large.jpg,e963aa9e9da495c6f1d12bec859e8555c1e98c58838bd60825f818f6587533bb,val
badger,inaturalist,313533593,566213001,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/566213001/large.jpg,4d66da69c0d2c0b8c593634bae94455343b904c41b513cf7266a6c60f1831d90,train
badger,inaturalist,313533593,566213004,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/566213004/large.jpg,d05432757139d6e24fcc69f77935ce7a77a0ec8fd81d24ffc9651c896f47067a,train
badger,inaturalist,313533593,566212998,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/566212998/large.jpg,8b5ee999645bbff1d0025d7fa06c91590bd2049b98d28f3e2d075e8178d2f4fd,train
badger,inaturalist,313533593,566213017,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/566213017/large.jpg,74872b013e4750dff9febf5f47ab1756869b1d872c8ecfd1ab99d1703d05928d,train
badger,inaturalist,262975090,472341875,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/472341875/large.jpeg,e09680f2861074dde8fb8a50860eb92fb25969f4d14fd9131299e1fd00075d3d,train
badger,inaturalist,339153807,616902363,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/616902363/large.jpg,b089a3dd7a230f737fc482aab80db49a13aeb80104b505883760229b8de820bd,train
badger,inaturalist,255529314,457934806,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/457934806/large.png,7c1509d35f850db5916fb108344066ca62408806a729761caaf9ec35256951c5,train
badger,inaturalist,305517688,550865449,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/550865449/large.jpg,82ff85953a7760856860c6302097c5c1bcbe8909d5d9dc63921690570e3798e9,train
badger,inaturalist,305517688,550865479,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/550865479/large.jpg,474aef3bc4c74a612b910c91d483086f215990ab0ec697d5ae041d31d86acbdc,train
badger,inaturalist,305517688,550865487,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/550865487/large.jpg,d048d3fab86f6aab2874fd725c276c19f6026f8ee4e1abd24f40ba98f2a5e012,train
badger,inaturalist,304553005,549008783,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/549008783/large.jpg,3d28ddff2ef904df14c7196c906d26dc7dbb64399bbf2a4d9c8b5351af2d24e3,val
badger,inaturalist,304553005,549008804,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/549008804/large.jpg,3879b3a777f6e6805d6401404dca1d8a1288c6a88581f1b278321e7a34445f35,val
badger,inaturalist,265543216,476992117,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/476992117/large.jpeg,7ba06a94485e7f8ac5a36ace5548ccd0d087e3922458190790d9943ab8ec84cb,train
badger,inaturalist,282993845,508468441,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/508468441/large.jpg,07eb72fd9b595579f7a466fbb8b96a32f1e61121d8d147c8cf05dc61c2987d0e,train
